"date_UTC","date_local","temp","wind_spd","wind_dir","dew_point","atm_pres","temp_noFill","wind_spd_noFill","dew_point_noFill","atm_pres_noFill","rel_hum"
2020-01-01 00:00:00,"2019-12-31 19:00:00",44.51,4.6,220,35.06,100315,44.51,4.6,35.06,100315,0.691327620290286
2020-01-01 01:00:00,"2019-12-31 20:00:00",44.06,7.2,280,33.98,100315,44.06,7.2,33.98,100390,0.673583212778499
2020-01-01 02:00:00,"2019-12-31 21:00:00",42.98,6.2,270,32,100315,42.98,6.2,32,100350,0.648277607990163
2020-01-01 03:00:00,"2019-12-31 22:00:00",42.53,5.95,270,32,100315,42.53,5.95,32,100350,0.659650479950576
2020-01-01 04:00:00,"2019-12-31 23:00:00",42.08,6.2,280,26.96,100315,42.08,6.2,26.96,100370,0.545921442260475
2020-01-01 05:00:00,"2020-01-01 00:00:00",39.92,6.2,270,24.98,100315,39.92,6.2,24.98,100380,0.546847874132873
2020-01-01 06:00:00,"2020-01-01 01:00:00",39.92,6.95,270,25.52,100315,39.92,6.95,25.52,100400,0.559331940963399
2020-01-01 07:00:00,"2020-01-01 02:00:00",39.92,7.2,280,24.98,100315,39.92,7.2,24.98,100450,0.546847874132873
2020-01-01 08:00:00,"2020-01-01 03:00:00",39.02,7.2,260,23,100315,39.02,7.2,23,100500,0.521256602452023
2020-01-01 09:00:00,"2020-01-01 04:00:00",38.48,6.7,260,23,100315,38.48,6.7,23,100505,0.532455832637436
2020-01-01 10:00:00,"2020-01-01 05:00:00",37.94,8.2,260,19.94,100315,37.94,8.2,19.94,100550,0.477548725192928
2020-01-01 11:00:00,"2020-01-01 06:00:00",37.04,8.2,260,23,100315,37.04,8.2,23,100570,0.5636415738383
2020-01-01 12:00:00,"2020-01-01 07:00:00",37.04,6.95,260,23,100315,37.04,6.95,23,100595,0.5636415738383
2020-01-01 13:00:00,"2020-01-01 08:00:00",37.04,7.7,260,21.02,100315,37.04,7.7,21.02,100710,0.518238692950262
2020-01-01 14:00:00,"2020-01-01 09:00:00",37.94,6.7,260,19.04,100315,37.94,6.7,19.04,100770,0.459452699227992
2020-01-01 15:00:00,"2020-01-01 10:00:00",38.48,7.45,260,18.5,100315,38.48,7.45,18.5,100760,0.439421934537033
2020-01-01 16:00:00,"2020-01-01 11:00:00",39.92,10.3,270,17.96,100315,39.92,10.3,17.96,100710,0.40566166801781
2020-01-01 17:00:00,"2020-01-01 12:00:00",39.02,8.2,310,19.04,100315,39.02,8.2,19.04,100680,0.440295703489457
2020-01-01 18:00:00,"2020-01-01 13:00:00",39.02,9.25,310,18.5,100315,39.02,9.25,18.5,100695,0.430173089693314
2020-01-01 19:00:00,"2020-01-01 14:00:00",39.02,8.2,300,17.96,100315,39.02,8.2,17.96,100760,0.420258695491927
2020-01-01 20:00:00,"2020-01-01 15:00:00",39.02,6.7,290,19.04,100315,39.02,6.7,19.04,100840,0.440295703489457
2020-01-01 21:00:00,"2020-01-01 16:00:00",39.02,5.9,290,18.5,100315,39.02,5.9,18.5,100900,0.430173089693314
2020-01-01 22:00:00,"2020-01-01 17:00:00",37.94,7.2,260,19.04,100315,37.94,7.2,19.04,101020,0.459452699227992
2020-01-01 23:00:00,"2020-01-01 18:00:00",37.94,8.2,270,19.04,100315,37.94,8.2,19.04,101090,0.459452699227992
2020-01-02 00:00:00,"2020-01-01 19:00:00",37.49,6.95,270,19.04,100315,37.49,6.95,19.04,101115,0.46770510993491
2020-01-02 01:00:00,"2020-01-01 20:00:00",35.96,7.7,260,17.96,100315,35.96,7.7,17.96,101200,0.474402725043802
2020-01-02 02:00:00,"2020-01-01 21:00:00",35.96,5.1,290,17.96,100315,35.96,5.1,17.96,101240,0.474402725043802
2020-01-02 03:00:00,"2020-01-01 22:00:00",35.96,5.1,290,17.96,100315,35.96,5.1,17.96,101240,0.474402725043802
2020-01-02 04:00:00,"2020-01-01 23:00:00",35.96,3.6,250,17.06,100315,35.96,3.6,17.06,101280,0.45626706266772
2020-01-02 05:00:00,"2020-01-02 00:00:00",35.96,4.1,250,17.96,100315,35.96,4.1,17.96,101260,0.474402725043802
2020-01-02 06:00:00,"2020-01-02 01:00:00",35.96,4.6,250,18.5,100315,35.96,4.6,18.5,101295,0.485590218745814
2020-01-02 07:00:00,"2020-01-02 02:00:00",33.98,3.6,230,19.94,100315,33.98,3.6,19.94,101360,0.559170886208922
2020-01-02 08:00:00,"2020-01-02 03:00:00",35.06,4.1,220,19.94,100315,35.06,4.1,19.94,101370,0.535479385478454
2020-01-02 09:00:00,"2020-01-02 04:00:00",35.06,3.85,220,20.48,100315,35.06,3.85,20.48,101390,0.54798777531583
2020-01-02 10:00:00,"2020-01-02 05:00:00",35.06,3.6,240,21.02,100315,35.06,3.6,21.02,101440,0.560755586613161
2020-01-02 11:00:00,"2020-01-02 06:00:00",35.06,4.1,230,21.02,100315,35.06,4.1,21.02,101510,0.560755586613161
2020-01-02 12:00:00,"2020-01-02 07:00:00",35.51,2.8,230,21.47,100315,35.51,2.8,21.47,101505,0.561413687149725
2020-01-02 13:00:00,"2020-01-02 08:00:00",37.94,2.6,200,21.92,100315,37.94,2.6,21.92,101520,0.519613516182901
2020-01-02 14:00:00,"2020-01-02 09:00:00",42.08,4.6,200,23,100315,42.08,4.6,23,101570,0.462509687156371
2020-01-02 15:00:00,"2020-01-02 10:00:00",42.53,4.35,200,23,100315,42.53,4.35,23,101525,0.45450476020303
2020-01-02 16:00:00,"2020-01-02 11:00:00",44.96,5.1,240,23,100315,44.96,5.1,23,101410,0.413838592159657
2020-01-02 17:00:00,"2020-01-02 12:00:00",46.04,5.1,230,23,100315,46.04,5.1,23,101320,0.397069033561087
2020-01-02 18:00:00,"2020-01-02 13:00:00",47.03,5.1,230,23,100315,47.03,5.1,23,101310,0.38235434976896
2020-01-02 19:00:00,"2020-01-02 14:00:00",48.92,5.1,200,23,100315,48.92,5.1,23,101260,0.355905969507834
2020-01-02 20:00:00,"2020-01-02 15:00:00",48.02,3.1,170,28.04,100315,48.02,3.1,28.04,101230,0.454610683361357
2020-01-02 21:00:00,"2020-01-02 16:00:00",47.48,2.85,170,30.02,100315,47.48,2.85,30.02,101215,0.503396421620268
2020-01-02 22:00:00,"2020-01-02 17:00:00",48.02,4.1,210,28.94,100315,48.02,4.1,28.94,101200,0.471802988188454
2020-01-02 23:00:00,"2020-01-02 18:00:00",46.04,3.1,180,33.08,100315,46.04,3.1,33.08,101160,0.60219330812296
2020-01-03 00:00:00,"2020-01-02 19:00:00",46.49,2.85,180,32,100315,46.49,2.85,32,101170,0.56664025726582
2020-01-03 01:00:00,"2020-01-02 20:00:00",46.94,3.1,220,30.92,100315,46.94,3.1,30.92,101200,0.533079975259117
2020-01-03 02:00:00,"2020-01-02 21:00:00",46.04,2.1,210,32,100315,46.04,2.1,32,101140,0.576443089749056
2020-01-03 03:00:00,"2020-01-02 22:00:00",46.04,2.35,210,32,100315,46.04,2.35,32,101090,0.576443089749056
2020-01-03 04:00:00,"2020-01-02 23:00:00",46.94,2.6,220,33.08,100315,46.94,2.6,33.08,101010,0.581909801136158
2020-01-03 05:00:00,"2020-01-03 00:00:00",46.94,2.6,230,33.08,100315,46.94,2.6,33.08,100950,0.581909801136158
2020-01-03 06:00:00,"2020-01-03 01:00:00",46.94,2.85,230,33.53,100315,46.94,2.85,33.53,100980,0.592567346225298
2020-01-03 07:00:00,"2020-01-03 02:00:00",48.02,3.6,240,33.98,100315,48.02,3.6,33.98,100970,0.57918927551932
2020-01-03 08:00:00,"2020-01-03 03:00:00",46.94,2.6,230,35.06,100315,46.94,2.6,35.06,100950,0.630105738734687
2020-01-03 09:00:00,"2020-01-03 04:00:00",46.49,2.35,230,36.05,100315,46.49,2.35,36.05,100970,0.666805041441118
2020-01-03 10:00:00,"2020-01-03 05:00:00",44.96,3.6,200,37.94,100315,44.96,3.6,37.94,101030,0.761826307020502
2020-01-03 11:00:00,"2020-01-03 06:00:00",46.04,2.6,200,39.02,100315,46.04,2.6,39.02,100960,0.762812103664397
2020-01-03 12:00:00,"2020-01-03 07:00:00",45.32,3.1,200,39.62,100315,45.32,3.1,39.62,100975,0.802673433056424
2020-01-03 13:00:00,"2020-01-03 08:00:00",46.04,3.6,200,41,100315,46.04,3.6,41,101020,0.82413813998946
2020-01-03 14:00:00,"2020-01-03 09:00:00",44.96,3.1,210,41.36,100315,44.96,3.1,41.36,101080,0.870827321068264
2020-01-03 15:00:00,"2020-01-03 10:00:00",44.96,1.53333333333333,220,42.08,100315,44.96,1.53333333333333,42.08,101015,0.895434398676924
2020-01-03 16:00:00,"2020-01-03 11:00:00",46.13,2.725,210,42.71,100315,46.13,2.725,42.71,100860,0.877519054540721
2020-01-03 17:00:00,"2020-01-03 12:00:00",46.94,0,246.666666666667,44.06,100315,46.94,0,44.06,100730,0.896298851717537
2020-01-03 18:00:00,"2020-01-03 13:00:00",47.66,1.73333333333333,283.333333333333,43.04,100315,47.66,1.73333333333333,43.04,100790,0.838744121456784
2020-01-03 19:00:00,"2020-01-03 14:00:00",47.57,1.5,320,42.44,100315,47.57,1.5,42.44,100840,0.822347812703684
2020-01-03 20:00:00,"2020-01-03 15:00:00",48.02,2.6,210,42.08,100315,48.02,2.6,42.08,100870,0.797327287851381
2020-01-03 21:00:00,"2020-01-03 16:00:00",48.02,1.3,210,42.08,100315,48.02,1.3,42.08,100900,0.797327287851381
2020-01-03 22:00:00,"2020-01-03 17:00:00",48.02,1.5,310,42.08,100315,48.02,1.5,42.08,100880,0.797327287851381
2020-01-03 23:00:00,"2020-01-03 18:00:00",48.92,2.6,200,42.08,100315,48.92,2.6,42.08,100920,0.770767818427706
2020-01-04 00:00:00,"2020-01-03 19:00:00",48.92,2.6,200,42.53,100315,48.92,2.6,42.53,100965,0.784300048573767
2020-01-04 01:00:00,"2020-01-03 20:00:00",48.02,2.1,220,42.98,100315,48.02,2.1,42.98,100990,0.82552428812051
2020-01-04 02:00:00,"2020-01-03 21:00:00",48.02,0,201.666666666667,42.98,100315,48.02,0,42.98,101040,0.82552428812051
2020-01-04 03:00:00,"2020-01-03 22:00:00",48.02,-2.22044604925031e-16,183.333333333333,43.52,100315,48.02,0,43.52,101020,0.84285646013782
2020-01-04 04:00:00,"2020-01-03 23:00:00",46.94,0,165,42.98,100315,46.94,0,42.98,100890,0.859887503895246
2020-01-04 05:00:00,"2020-01-04 00:00:00",46.94,0,146.666666666667,44.06,100315,46.94,0,44.06,100820,0.896298851717537
2020-01-04 06:00:00,"2020-01-04 01:00:00",46.49,1.05,128.333333333333,43.07,100315,46.49,1.05,43.07,100810,0.877701561360565
2020-01-04 07:00:00,"2020-01-04 02:00:00",45.32,1,110,43.34,100315,45.32,1,43.34,100830,0.927154016981686
2020-01-04 08:00:00,"2020-01-04 03:00:00",45.5,1.55,90,43.34,100315,45.5,1.55,43.34,100740,0.920826331492502
2020-01-04 09:00:00,"2020-01-04 04:00:00",46.2714285714286,1.25714285714286,80,44.2657142857143,100315,46.2714285714286,1.25714285714286,44.2657142857143,100730,0.926538250913288
2020-01-04 10:00:00,"2020-01-04 05:00:00",45.14,2.43333333333333,70,43.52,100315,45.14,2.43333333333333,43.52,100590,0.939999720353776
2020-01-04 11:00:00,"2020-01-04 06:00:00",46.49,2.35,100,44.51,100315,46.49,2.35,44.51,100570,0.927517364850436
2020-01-04 12:00:00,"2020-01-04 07:00:00",45.455,2.6,75,44.015,100315,45.455,2.6,44.015,100535,0.946581646517417
2020-01-04 13:00:00,"2020-01-04 08:00:00",46.472,2.7,50,44.888,100315,46.472,2.7,44.888,100470,0.94163450066444
2020-01-04 14:00:00,"2020-01-04 09:00:00",46.94,3.6,150,46.04,100315,46.94,3.6,46.04,100490,0.966535014434774
2020-01-04 15:00:00,"2020-01-04 10:00:00",46.94,2.93333333333333,150,46.04,100315,46.94,2.93333333333333,46.04,100370,0.966535014434774
2020-01-04 16:00:00,"2020-01-04 11:00:00",47.72,1.73333333333333,100,46.76,100315,47.72,1.73333333333333,46.76,100280,0.964459731410872
2020-01-04 17:00:00,"2020-01-04 12:00:00",45.68,3.1,50,44.66,100315,45.68,3.1,44.66,100070,0.961938368152287
2020-01-04 18:00:00,"2020-01-04 13:00:00",45.464,2.38,60,44.168,100315,45.464,2.38,44.168,100020,0.951811912809196
2020-01-04 19:00:00,"2020-01-04 14:00:00",48.47,2.85,280,46.94,100315,48.47,2.85,46.94,1e+05,0.94405769780041
2020-01-04 20:00:00,"2020-01-04 15:00:00",48.92,3.85,320,46.04,100315,48.92,3.85,46.04,99990,0.897153211291482
2020-01-04 21:00:00,"2020-01-04 16:00:00",48.47,3.85,300,45.5,100315,48.47,3.85,45.5,99990,0.893893694481824
2020-01-04 22:00:00,"2020-01-04 17:00:00",48.92,3.6,320,44.96,100315,48.92,3.6,44.96,99990,0.861015741669254
2020-01-04 23:00:00,"2020-01-04 18:00:00",48.92,5.1,330,44.96,100315,48.92,5.1,44.96,99980,0.861015741669254
2020-01-05 00:00:00,"2020-01-04 19:00:00",48.47,6.4,330,41.99,100315,48.47,6.4,41.99,99980,0.781196977984396
2020-01-05 01:00:00,"2020-01-04 20:00:00",44.96,7.7,320,37.94,100315,44.96,7.7,37.94,100020,0.761826307020502
2020-01-05 02:00:00,"2020-01-04 21:00:00",44.51,7.45,330,37.49,100315,44.51,7.45,37.49,100040,0.761413826460629
2020-01-05 03:00:00,"2020-01-04 22:00:00",43.28,8.6,310,35.9,100315,43.28,8.6,35.9,100015,0.749477567855784
2020-01-05 04:00:00,"2020-01-04 23:00:00",41,9.8,310,33.98,100315,41,9.8,33.98,100030,0.758161303015689
2020-01-05 05:00:00,"2020-01-05 00:00:00",39.92,9.3,310,32,100315,39.92,9.3,32,100050,0.730110127742289
2020-01-05 06:00:00,"2020-01-05 01:00:00",39.47,9.05,310,30.47,100315,39.47,9.05,30.47,100105,0.698287672290162
2020-01-05 07:00:00,"2020-01-05 02:00:00",39.02,10.8,310,28.04,100315,39.02,10.8,28.04,100270,0.643303337090818
2020-01-05 08:00:00,"2020-01-05 03:00:00",39.02,10.3,310,26.06,100315,39.02,10.3,26.06,100350,0.592624665763235
2020-01-05 09:00:00,"2020-01-05 04:00:00",38.48,12.6,310,24.53,100315,38.48,12.6,24.53,100415,0.567864095984421
2020-01-05 10:00:00,"2020-01-05 05:00:00",37.94,11.3,330,21.92,100315,37.94,11.3,21.92,100610,0.519613516182901
2020-01-05 11:00:00,"2020-01-05 06:00:00",37.94,10.8,320,21.02,100315,37.94,10.8,21.02,100730,0.500100686971413
2020-01-05 12:00:00,"2020-01-05 07:00:00",37.94,10.3,320,21.47,100315,37.94,10.3,21.47,100780,0.509773973316707
2020-01-05 13:00:00,"2020-01-05 08:00:00",37.94,9.3,310,24.08,100315,37.94,9.3,24.08,100930,0.56923548586047
2020-01-05 14:00:00,"2020-01-05 09:00:00",37.94,12.9,310,21.92,100315,37.94,12.9,21.92,101040,0.519613516182901
2020-01-05 15:00:00,"2020-01-05 10:00:00",38.48,11.35,310,21.92,100315,38.48,11.35,21.92,101025,0.508658201971204
2020-01-05 16:00:00,"2020-01-05 11:00:00",39.02,11.8,310,21.92,100315,39.02,11.8,21.92,101020,0.497957477974218
2020-01-05 17:00:00,"2020-01-05 12:00:00",39.92,12.4,320,23,100315,39.92,12.4,23,101040,0.503164865072657
2020-01-05 18:00:00,"2020-01-05 13:00:00",39.92,11.85,320,22.46,100315,39.92,11.85,22.46,101065,0.491803549699512
2020-01-05 19:00:00,"2020-01-05 14:00:00",39.92,9.3,310,21.92,100315,39.92,9.3,21.92,101170,0.480671234395223
2020-01-05 20:00:00,"2020-01-05 15:00:00",39.92,9.3,300,19.94,100315,39.92,9.3,19.94,101270,0.44174832387947
2020-01-05 21:00:00,"2020-01-05 16:00:00",38.93,8.25,300,20.48,100315,38.93,8.25,20.48,101345,0.469997497660812
2020-01-05 22:00:00,"2020-01-05 17:00:00",37.94,8.2,330,19.04,100315,37.94,8.2,19.04,101450,0.459452699227992
2020-01-05 23:00:00,"2020-01-05 18:00:00",37.04,7.7,310,17.96,100315,37.04,7.7,17.96,101550,0.454459348906319
2020-01-06 00:00:00,"2020-01-05 19:00:00",36.5,6.7,310,17.51,100315,36.5,6.7,17.51,101555,0.455360000284556
2020-01-06 01:00:00,"2020-01-05 20:00:00",35.96,3.1,310,17.06,100315,35.96,3.1,17.06,101540,0.45626706266772
2020-01-06 02:00:00,"2020-01-05 21:00:00",35.96,3.6,270,15.98,100315,35.96,3.6,15.98,101530,0.435322788163558
2020-01-06 03:00:00,"2020-01-05 22:00:00",35.96,4.35,270,16.97,100315,35.96,4.35,16.97,101510,0.454487978142268
2020-01-06 04:00:00,"2020-01-05 23:00:00",37.04,4.1,300,17.06,100315,37.04,4.1,17.06,101470,0.437083890311591
2020-01-06 05:00:00,"2020-01-06 00:00:00",32.54,4.85,260,23.54,100315,32.54,4.85,23.54,101540,0.690383250653123
2020-01-06 06:00:00,"2020-01-06 01:00:00",32,4.43333333333333,260,26.36,100315,32,4.43333333333333,26.36,101515,0.793861612076646
2020-01-06 07:00:00,"2020-01-06 02:00:00",32,4.35,250,28.22,100315,32,4.35,28.22,101420,0.857266890256871
2020-01-06 08:00:00,"2020-01-06 03:00:00",32,2.26666666666667,180,28.64,100315,32,2.26666666666667,28.64,101330,0.872186985797196
2020-01-06 09:00:00,"2020-01-06 04:00:00",32.54,2.35,200,28.04,100315,32.54,2.35,28.04,101330,0.832587118474142
2020-01-06 10:00:00,"2020-01-06 05:00:00",33.08,4.6,210,28.04,100315,33.08,4.6,28.04,101370,0.814668106178716
2020-01-06 11:00:00,"2020-01-06 06:00:00",35.06,3.6,220,28.94,100315,35.06,3.6,28.94,101380,0.780879374716594
2020-01-06 12:00:00,"2020-01-06 07:00:00",34.52,4.1,220,28.49,100315,34.52,4.1,28.49,101400,0.783300635606228
2020-01-06 13:00:00,"2020-01-06 08:00:00",35.96,5.7,220,26.96,100315,35.96,5.7,26.96,101440,0.694319303946673
2020-01-06 14:00:00,"2020-01-06 09:00:00",35.96,4.6,220,26.96,100315,35.96,4.6,26.96,101470,0.694319303946673
2020-01-06 15:00:00,"2020-01-06 10:00:00",36.95,5.15,220,27.5,100315,36.95,5.15,27.5,101450,0.682644136401494
2020-01-06 16:00:00,"2020-01-06 11:00:00",39.92,6.7,260,26.96,100315,39.92,6.7,26.96,101360,0.593869051564648
2020-01-06 17:00:00,"2020-01-06 12:00:00",42.98,6.2,250,26.06,100315,42.98,6.2,26.06,101320,0.507852443665646
2020-01-06 18:00:00,"2020-01-06 13:00:00",42.98,7.2,250,25.52,100315,42.98,7.2,25.52,101325,0.49653891903706
2020-01-06 19:00:00,"2020-01-06 14:00:00",44.06,10.8,260,24.08,100315,44.06,10.8,24.08,101390,0.448370555898943
2020-01-06 20:00:00,"2020-01-06 15:00:00",44.06,6.7,270,24.08,100315,44.06,6.7,24.08,101450,0.448370555898943
2020-01-06 21:00:00,"2020-01-06 16:00:00",44.06,6.45,270,23.54,100315,44.06,6.45,23.54,101485,0.438289910893249
2020-01-06 22:00:00,"2020-01-06 17:00:00",42.98,5.7,260,24.98,100315,42.98,5.7,24.98,101540,0.485450128501936
2020-01-06 23:00:00,"2020-01-06 18:00:00",42.98,3.1,220,26.06,100315,42.98,3.1,26.06,101580,0.507852443665646
2020-01-07 00:00:00,"2020-01-06 19:00:00",43.52,4.1,220,24.53,100315,43.52,4.1,24.53,101595,0.466541426667937
2020-01-07 01:00:00,"2020-01-06 20:00:00",44.06,6.2,250,19.04,100315,44.06,6.2,19.04,101610,0.361831208532359
2020-01-07 02:00:00,"2020-01-06 21:00:00",44.06,7.7,270,17.06,100315,44.06,7.7,17.06,101630,0.332143228682605
2020-01-07 03:00:00,"2020-01-06 22:00:00",43.52,8.25,270,16.52,100315,43.52,8.25,16.52,101635,0.331266676046757
2020-01-07 04:00:00,"2020-01-06 23:00:00",42.08,7.2,260,15.98,100315,42.08,7.2,15.98,101680,0.342128692728327
2020-01-07 05:00:00,"2020-01-07 00:00:00",42.08,6.2,250,17.06,100315,42.08,6.2,17.06,101710,0.358599375206217
2020-01-07 06:00:00,"2020-01-07 01:00:00",41,6.45,250,17.51,100315,41,6.45,17.51,101720,0.381378171147048
2020-01-07 07:00:00,"2020-01-07 02:00:00",39.92,5.1,230,17.96,100315,39.92,5.1,17.96,101790,0.40566166801781
2020-01-07 08:00:00,"2020-01-07 03:00:00",39.02,4.6,230,17.96,100315,39.02,4.6,17.96,101810,0.420258695491927
2020-01-07 09:00:00,"2020-01-07 04:00:00",39.47,4.1,230,17.96,100315,39.47,4.1,17.96,101810,0.412888895331793
2020-01-07 10:00:00,"2020-01-07 05:00:00",39.02,4.1,230,19.04,100315,39.02,4.1,19.04,101810,0.440295703489457
2020-01-07 11:00:00,"2020-01-07 06:00:00",39.02,3.1,230,19.04,100315,39.02,3.1,19.04,101820,0.440295703489457
2020-01-07 12:00:00,"2020-01-07 07:00:00",39.02,2.85,230,19.49,100315,39.02,2.85,19.49,101850,0.448892987874593
2020-01-07 13:00:00,"2020-01-07 08:00:00",39.92,2.6,250,19.04,100315,39.92,2.6,19.04,101870,0.425004758906441
2020-01-07 14:00:00,"2020-01-07 09:00:00",39.92,4.1,320,21.92,100315,39.92,4.1,21.92,101860,0.480671234395223
2020-01-07 15:00:00,"2020-01-07 10:00:00",40.46,3.1,320,21.47,100315,40.46,3.1,21.47,101845,0.46170318437557
2020-01-07 16:00:00,"2020-01-07 11:00:00",42.08,1.5,190,19.94,100315,42.08,1.5,19.94,101700,0.40603975063613
2020-01-07 17:00:00,"2020-01-07 12:00:00",42.08,2.6,60,19.04,100315,42.08,2.6,19.04,101560,0.390645846765866
2020-01-07 18:00:00,"2020-01-07 13:00:00",42.08,3.1,60,20.03,100315,42.08,3.1,20.03,101510,0.407608528193643
2020-01-07 19:00:00,"2020-01-07 14:00:00",42.98,3.6,120,19.04,100315,42.98,3.6,19.04,101440,0.377245444161088
2020-01-07 20:00:00,"2020-01-07 15:00:00",41,5.7,40,23,100315,41,5.7,23,101280,0.482364428760512
2020-01-07 21:00:00,"2020-01-07 16:00:00",40.46,5.15,40,23.99,100315,40.46,5.15,23.99,101285,0.513634340829697
2020-01-07 22:00:00,"2020-01-07 17:00:00",39.92,4.6,60,24.98,100315,39.92,4.6,24.98,101270,0.546847874132873
2020-01-07 23:00:00,"2020-01-07 18:00:00",39.92,4.1,70,24.98,100315,39.92,4.1,24.98,101260,0.546847874132873
2020-01-08 00:00:00,"2020-01-07 19:00:00",38.48,3.35,70,26.51,100315,38.48,3.35,26.51,101230,0.616783949292015
2020-01-08 01:00:00,"2020-01-07 20:00:00",37.04,4.6,70,30.02,100315,37.04,4.6,30.02,101160,0.754416202307335
2020-01-08 02:00:00,"2020-01-07 21:00:00",35.06,3.6,30,30.92,100315,35.06,3.6,30.92,101210,0.846626080603542
2020-01-08 03:00:00,"2020-01-07 22:00:00",35.66,2.6,30,31.28,100315,35.66,2.6,31.28,101195,0.838805935907618
2020-01-08 04:00:00,"2020-01-07 23:00:00",37.04,6.2,290,30.02,100315,37.04,6.2,30.02,101130,0.754416202307335
2020-01-08 05:00:00,"2020-01-08 00:00:00",35.96,4.6,290,26.06,100315,35.96,4.6,26.06,101120,0.66885515220303
2020-01-08 06:00:00,"2020-01-08 01:00:00",35.51,5.4,290,26.51,100315,35.51,5.4,26.51,101145,0.693805331165605
2020-01-08 07:00:00,"2020-01-08 02:00:00",35.06,5.7,270,28.04,100315,35.06,5.7,28.04,101220,0.752513241239062
2020-01-08 08:00:00,"2020-01-08 03:00:00",35.06,6.2,260,26.96,100315,35.06,6.2,26.96,101190,0.719678117165939
2020-01-08 09:00:00,"2020-01-08 04:00:00",34.52,6.2,260,26.96,100315,34.52,6.2,26.96,101195,0.735382905098583
2020-01-08 10:00:00,"2020-01-08 05:00:00",33.98,4.6,240,26.96,100315,33.98,4.6,26.96,101230,0.751466639744671
2020-01-08 11:00:00,"2020-01-08 06:00:00",33.08,6.2,240,26.06,100315,33.08,6.2,26.06,101240,0.750589798087325
2020-01-08 12:00:00,"2020-01-08 07:00:00",33.53,5.4,240,26.06,100315,33.53,5.4,26.06,101250,0.737122489422263
2020-01-08 13:00:00,"2020-01-08 08:00:00",35.96,4.6,260,26.06,100315,35.96,4.6,26.06,101280,0.66885515220303
2020-01-08 14:00:00,"2020-01-08 09:00:00",35.96,6.2,250,26.06,100315,35.96,6.2,26.06,101300,0.66885515220303
2020-01-08 15:00:00,"2020-01-08 10:00:00",36.5,6.95,250,26.06,100315,36.5,6.95,26.06,101270,0.654651309238879
2020-01-08 16:00:00,"2020-01-08 11:00:00",39.92,10.8,290,24.08,100315,39.92,10.8,24.08,101210,0.526590652653288
2020-01-08 17:00:00,"2020-01-08 12:00:00",41,7.2,270,19.94,100315,41,7.2,19.94,101220,0.423478375413838
2020-01-08 18:00:00,"2020-01-08 13:00:00",41.54,8.25,270,17.51,100315,41.54,8.25,17.51,101250,0.373432197026128
2020-01-08 19:00:00,"2020-01-08 14:00:00",39.92,11.3,320,19.94,100315,39.92,11.3,19.94,101410,0.44174832387947
2020-01-08 20:00:00,"2020-01-08 15:00:00",34.7,10.8333333333333,310,23.36,100315,34.7,10.8333333333333,23.36,101690,0.628174266075489
2020-01-08 21:00:00,"2020-01-08 16:00:00",35.51,9.8,290,19.04,100315,35.51,9.8,19.04,101770,0.506014085499062
2020-01-08 22:00:00,"2020-01-08 17:00:00",35.06,11.3,300,12.02,100315,35.06,11.3,12.02,102040,0.379066592390695
2020-01-08 23:00:00,"2020-01-08 18:00:00",33.98,10.3,300,10.94,100315,33.98,10.3,10.94,102240,0.377264386228664
2020-01-09 00:00:00,"2020-01-08 19:00:00",33.53,10.55,300,9.5,100315,33.53,10.55,9.5,102345,0.36016046181756
2020-01-09 01:00:00,"2020-01-08 20:00:00",32,9.3,310,12.02,100315,32,9.3,12.02,102580,0.428810849072637
2020-01-09 02:00:00,"2020-01-08 21:00:00",30.02,9.3,310,10.94,100315,30.02,9.3,10.94,102680,0.443003828085677
2020-01-09 03:00:00,"2020-01-08 22:00:00",30.02,9.8,310,10.94,100315,30.02,9.8,10.94,102735,0.443003828085677
2020-01-09 04:00:00,"2020-01-08 23:00:00",28.94,9.3,300,8.06,100315,28.94,9.3,8.06,102910,0.406849270870574
2020-01-09 05:00:00,"2020-01-09 00:00:00",28.04,10.3,310,8.96,100315,28.04,10.3,8.96,103050,0.439723317202849
2020-01-09 06:00:00,"2020-01-09 01:00:00",27.5,8.75,310,8.96,100315,27.5,8.75,8.96,103110,0.449644404456252
2020-01-09 07:00:00,"2020-01-09 02:00:00",26.06,9.3,320,8.06,100315,26.06,9.3,8.06,103280,0.458329015360998
2020-01-09 08:00:00,"2020-01-09 03:00:00",26.06,9.3,300,8.06,100315,26.06,9.3,8.06,103400,0.458329015360998
2020-01-09 09:00:00,"2020-01-09 04:00:00",25.52,9.05,300,8.06,100315,25.52,9.05,8.06,103460,0.468761505569063
2020-01-09 10:00:00,"2020-01-09 05:00:00",24.08,9.3,300,8.06,100315,24.08,9.3,8.06,103640,0.497887244952171
2020-01-09 11:00:00,"2020-01-09 06:00:00",24.08,7.7,320,8.96,100315,24.08,7.7,8.96,103800,0.518526069915596
2020-01-09 12:00:00,"2020-01-09 07:00:00",24.08,7.45,320,8.51,100315,24.08,7.45,8.51,103870,0.508112943807025
2020-01-09 13:00:00,"2020-01-09 08:00:00",24.08,6.7,320,8.06,100315,24.08,6.7,8.06,104060,0.497887244952171
2020-01-09 14:00:00,"2020-01-09 09:00:00",26.06,4.1,340,6.98,100315,26.06,4.1,6.98,104150,0.436421573654471
